"prob","pay","role","item","bg_type","trialnumber","value"
0.869785617321251,7.18510867836448,"targ","urn","urn",44,6.24950418733153
0.204444432518126,21.8706588164147,"targ","ticket","ticket",45,4.47133443051946
0.204444432518126,21.8706588164147,"targ","ticket","ticket",46,4.47133443051946
0.965149190661032,5.06956421001096,"targ","urn","urn",47,4.89288579429621
0.262625008588657,23.273431848432,"targ","ticket","ticket",48,6.11218523908198
0.262625008588657,22.7681287244662,"targ","ticket","ticket",49,5.97948000181057
0.262625008588657,25.978344064369,"targ","ticket","ticket",50,6.82256283302398
0.536354824803003,22.1148978217515,"targ","ticket","ticket",51,11.8614321467218
0.279858274152502,42.3837107644643,"targ","urn","ticket",52,11.8614321467218
0.165998170617968,71.4551979854044,"targ","ticket","ticket",53,11.8614321467218
0.485525373369455,24.430097369383,"targ","ticket","ticket",54,11.8614321467218
0.190873999614269,20.9674312898964,"targ","ticket","ticket",55,4.00213747193989
0.256906496128067,9.98852793963483,"targ","ticket","ticket",56,2.56611771444889
0.256906496128067,9.98852793963483,"targ","ticket","ticket",57,2.56611771444889
0.89866877364331,9.11139233083319,"targ","urn","urn",58,8.18812377213292
0.764992727350909,11.8705841634234,"targ","urn","urn",59,9.08091055442574
0.764992727350909,11.8705841634234,"targ","urn","urn",60,9.08091055442574
0.425840408541262,21.3246802611637,"targ","urn","urn",61,9.08091055442574
0.35723395756213,21.3246802611637,"targ","ticket","urn",62,7.61789992344255
0.727353698791993,8.93647195707912,"targ","urn","urn",63,6.49997593213242
0.727353698791993,5.54891857720817,"targ","urn","urn",64,4.03602645142797
0.0901039980817586,39.0775217841363,"targ","ticket","urn",65,3.5210409478777
0.500345985870808,6.64819301400348,"targ","urn","urn",66,3.32639668785099
0.298038888489828,7.01689197364812,"targ","ticket","ticket",67,2.09130668447928
0.232939744531177,10.2625972694679,"targ","ticket","ticket",68,2.39056678617621
0.577084045857191,4.14249328730844,"targ","ticket","ticket",69,2.39056678617621
0.890523022506386,11.4829088945542,"targ","urn","urn",70,10.2257947359439
0.0911949267610908,67.2571094953845,"targ","ticket","ticket",71,6.13350717459425
0.157088221199618,16.4446507191413,"targ","urn","urn",72,2.58326092971891
0.13489523096771,8.96311418580962,"targ","ticket","ticket",73,1.20908135828475
0.548356502549723,2.20491842927515,"targ","ticket","ticket",74,1.20908135828475
0.138990155755535,17.0597162873356,"targ","urn","ticket",75,2.37113262392202
0.103720500832424,22.8607903441669,"targ","ticket","ticket",76,2.37113262392202
0.301676468458027,8.03615350696567,"targ","ticket","ticket",77,2.42431840996799
0.851912716316586,11.3206189835545,"targ","ticket","urn",78,9.64417926866502
0.111655489866459,17.0125991545479,"targ","ticket","ticket",79,1.89955009250275
0.868791123245118,5.74771522771014,"targ","urn","urn",80,4.99356396877536
0.354479748332707,9.3414912064667,"targ","urn","urn",81,3.31136945192051
0.0816466123796999,79.4920415578736,"targ","ticket","ticket",82,6.49025590434671
0.105153962138514,18.0742989145392,"targ","ticket","ticket",83,1.90058414373964
0.105153962138514,21.2512898654849,"targ","ticket","urn",84,2.23465732990979
0.876429740566812,3.71284290093611,"targ","urn","urn",85,3.25404594043277
0.876429740566812,3.71284290093611,"targ","urn","urn",86,3.25404594043277
0.968227376480639,3.71284290093611,"targ","urn","ticket",87,3.59487614125813
0.465258314274251,7.05258910353004,"targ","ticket","ticket",88,3.28127571757734
0.475096462061629,4.1265277571549,"targ","ticket","ticket",89,1.9604987380234
0.0946051820646971,94.4282211931756,"targ","ticket","ticket",90,8.93339905802587
0.899593419667611,9.93048510884691,"targ","urn","urn",91,8.93339905802587
0.14287983823659,18.0431194289533,"targ","ticket","ticket",92,2.57799798529233
0.137538221791798,23.1173648487166,"targ","ticket","ticket",93,3.1795212538047
0.893331766361371,6.90782063316429,"targ","urn","urn",94,6.17097560793218
0.893331766361371,3.55917182566473,"targ","ticket","ticket",95,3.1795212538047
0.907080943940673,3.55917182566473,"targ","urn","urn",96,3.22845693927101
0.790736522862632,5.10751295677197,"targ","urn","urn",97,4.03869703591371
0.868199649497704,6.6587556732385,"targ","ticket","urn",98,5.78112934159651
0.616449598805048,10.8283188832665,"targ","urn","urn",99,6.67511283132279
0.64198484954402,8.58373082036313,"targ","urn","urn",100,5.51062513923719
0.92356928756169,3.71771423830759,"targ","urn","ticket",101,3.4335666904317
0.828799578411849,3.71771423830759,"targ","ticket","ticket",102,3.08123999336506
0.558616704540327,5.51583933727965,"targ","urn","urn",103,3.08123999336506
0.158228441310921,28.9113421810163,"targ","ticket","urn",104,4.57459660950888
0.856366897001863,5.34186529806854,"targ","urn","urn",105,4.57459660950888
0.85318593856471,9.27667728108759,"targ","ticket","ticket",106,7.91473061282663
0.775726895812548,13.1522166281513,"targ","urn","ticket",107,10.20252817801
0.49922590778334,25.5891365083742,"targ","ticket","urn",108,12.7747599027849
0.116540670860559,26.0085211814396,"targ","ticket","ticket",109,3.03105050657603
0.144675623066723,26.0085211814396,"targ","ticket","ticket",110,3.76279900696885
0.440850117476657,8.53532495013589,"targ","urn","urn",111,3.76279900696885
0.713083044364319,10.5258216828763,"targ","urn","urn",112,7.5057849700614
0.164700942113996,45.5722042249544,"targ","ticket","ticket",113,7.5057849700614
0.473190410528332,19.8049386131683,"targ","ticket","urn",114,9.37150703285354
0.473190410528332,15.8620817393171,"targ","ticket","urn",115,7.5057849700614
0.563990013673902,9.82986995799069,"targ","urn","ticket",116,5.54394849201984
0.380301601719111,14.5777679267167,"targ","ticket","ticket",117,5.54394849201984
0.600343232275918,9.23463144741813,"targ","urn","urn",118,5.54394849201984
0.707580261215421,10.055315335848,"targ","urn","urn",119,7.11494265194274
0.539136550283278,6.77493470980582,"targ","urn","urn",120,3.65261492783915
0.861868401811271,8.99355868784739,"targ","urn","urn",121,7.75126405289091
0.960120539526734,8.99355868784739,"targ","urn","urn",122,8.63490041964138
0.561617027735338,5.83803653013481,"targ","urn","ticket",123,3.27874072386463
0.895623092220699,3.8293228765109,"targ","ticket","ticket",124,3.42962999577215
0.797962598800728,3.8293228765109,"targ","urn","ticket",125,3.05565643418771
0.665664685191587,4.26440102977714,"targ","urn","urn",126,2.83866116901728
0.886347881285474,11.0770757316971,"targ","urn","urn",127,9.81814260562844
0.886347881285474,11.6186333291592,"targ","urn","urn",128,10.298151034733
0.542475855210796,12.835631399858,"targ","urn","urn",129,6.96302012080854
0.630554179195315,5.61292615722507,"targ","urn","urn",130,3.53925404595297
0.630554179195315,5.61292615722507,"targ","ticket","ticket",131,3.53925404595297
0.252201689102835,17.7143489132523,"targ","ticket","urn",132,4.46758871727919
0.684578680898994,6.52604126002334,"targ","urn","urn",133,4.46758871727919
0.30483545401195,17.7143489132523,"targ","ticket","ticket",134,5.39996159349734
0.17455028485706,16.9942155101441,"targ","ticket","ticket",135,2.96634515821792
0.17455028485706,16.9942155101441,"targ","ticket","ticket",136,2.96634515821792
0.47407028824091,5.2942691558865,"targ","ticket","ticket",137,2.50985570475607
0.527376044692937,5.2942691558865,"targ","urn","urn",138,2.79207072697124
0.527376044692937,5.2942691558865,"targ","urn","ticket",139,2.79207072697124
0.16063524922356,17.3814324095544,"targ","ticket","ticket",140,2.79207072697124
0.802435858407989,3.47949396542501,"targ","urn","urn",141,2.79207072697124
0.43017839640379,5.84998983422675,"targ","ticket","urn",142,2.51653924586614
0.0247101550921798,89.7139473196743,"targ","ticket","urn",143,2.2168455522008
0.299203353701159,7.01972815952359,"targ","ticket","ticket",144,2.10032620739993
0.497097019804642,4.93876956775549,"targ","ticket","ticket",145,2.45504763363311
0.143480705421905,10.2870808169938,"targ","ticket","ticket",146,1.47599761235442
0.721597777213901,6.36089448872431,"targ","urn","ticket",147,4.59000732415561
0.701693971903026,8.8909559441351,"targ","ticket","ticket",148,6.23873019045497
0.238336972579297,22.6871827179113,"targ","urn","ticket",149,5.40719444534032
0.238336972579297,18.3155199242303,"targ","ticket","urn",150,4.36526556995683
0.452046738471836,9.49268306784366,"targ","ticket","ticket",151,4.29113642016555
0.346363855525851,12.6104248884264,"targ","ticket","ticket",152,4.36779538417452
0.885178182972595,4.93436854657516,"targ","ticket","ticket",153,4.36779538417452
0.730309088579917,9.16005027211177,"targ","urn","ticket",154,6.68966796557217
0.259787270566449,22.2809664645443,"targ","ticket","ticket",155,5.78831146340653
0.41808446782087,7.16025183950474,"targ","ticket","urn",156,2.99359007978274
0.180632722400136,23.2680112212949,"targ","ticket","urn",157,4.20296421173942
0.255188167238487,15.3385007599967,"targ","ticket","ticket",158,3.9142038971297
0.604838375002146,9.82003802218113,"targ","urn","ticket",159,5.93953583979532
0.290906395548413,12.3742570696153,"targ","ticket","urn",160,3.59975052171127
0.478184886509553,7.52794708337014,"targ","ticket","ticket",161,3.59975052171127
0.966432713204995,5.68882113430948,"targ","urn","urn",162,5.49786284376863
0.259487789357081,12.2448908211366,"targ","ticket","ticket",163,3.17739965009554
0.392202302717297,12.4152794055055,"targ","urn","urn",164,4.86930117171789
0.645952069899067,7.5381772094619,"targ","urn","urn",165,4.86930117171789
0.645952069899067,7.5381772094619,"targ","urn","urn",166,4.86930117171789
0.709499564647742,9.15564230964054,"targ","urn","urn",167,6.49592423276041
0.160038148185297,17.8218446650095,"targ","urn","urn",168,2.85217501743414
0.137790477731868,11.1108130874713,"targ","ticket","ticket",169,1.53096424331216
0.137790477731868,12.2591505648237,"targ","ticket","ticket",170,1.68919421291397
0.222679612065803,7.41202842412932,"targ","ticket","ticket",171,1.65050761410582
0.190269902688123,7.41202842412932,"targ","ticket","ticket",172,1.41028592698069
0.82724306052919,7.85586616391994,"targ","urn","urn",173,6.49871076854884
0.105797488708049,61.4259454350774,"targ","ticket","ticket",174,6.49871076854884
0.13888138731534,24.4208897922434,"targ","urn","ticket",175,3.3916070538218
0.456837414763868,7.42410088187472,"targ","urn","urn",176,3.3916070538218
0.456837414763868,7.42410088187472,"targ","urn","urn",177,3.3916070538218
0.972339895786718,2.62856009678042,"targ","urn","urn",178,2.5558538505726
0.7823581751436,6.31703952648446,"targ","urn","urn",179,4.94218751625037
0.319696928374469,13.7534642263427,"targ","ticket","ticket",180,4.39694026766991
0.696044444432482,6.31703952648446,"targ","ticket","ticket",181,4.39694026766991
0.696044444432482,10.3918314827117,"targ","ticket","ticket",182,7.23317657102007
0.475453837309033,15.2132047391989,"targ","ticket","ticket",183,7.23317657102007
0.82354944682182,7.99876514363865,"targ","urn","urn",184,6.58737860930126
0.349083720240742,10.6856316942674,"targ","ticket","urn",185,3.73018006495726
0.0770891604479402,48.3878672861708,"targ","ticket","ticket",186,3.73018006495726
0.746554814744741,2.10466809069207,"targ","urn","urn",187,1.57125009654579
0.678491020097863,2.10466809069207,"targ","urn","urn",188,1.42799839982108
0.283018127316609,6.43335307661139,"targ","ticket","ticket",189,1.8207555401091
0.333484565243249,20.5675338795285,"targ","ticket","ticket",190,6.85895509394035
0.106075754854828,31.6890195311631,"targ","ticket","ticket",191,3.36143666737752
0.615024462186722,6.51766533314774,"targ","ticket","urn",192,4.00852361623223
0.144753883592784,56.4872397469849,"targ","ticket","ticket",193,8.17674732681276
0.801864425778625,13.3398706555456,"targ","urn","ticket",194,10.6967677231702
0.13558341213502,66.1980407490824,"targ","ticket","ticket",195,8.97535624141367
0.22715633478947,66.1980407490824,"targ","ticket","urn",196,15.0373043068055
0.535456227575074,17.7936200832621,"targ","ticket","ticket",197,9.52770468468763
0.907875428917871,4.36125909227857,"targ","urn","urn",198,3.95947996902437
0.885331464122498,16.7727954926301,"targ","urn","urn",199,14.8494835909175
0.287951649632305,51.5693645439409,"targ","ticket","ticket",200,14.8494835909175
0.24557935935756,23.3398412608733,"targ","ticket","urn",201,5.73178326435243
0.702013055339154,12.2523775332005,"targ","urn","urn",202,8.60132898725091
0.511698208094512,3.88741185931365,"targ","urn","urn",203,1.98918168253615
0.170909764245152,16.86046476051,"targ","ticket","ticket",204,2.88161805728247
0.333417450077832,3.70599913545049,"targ","ticket","ticket",205,1.23564478173255
0.174609142738448,11.0618451850615,"targ","ticket","ticket",206,1.93149930486902
0.174609142738448,14.2793262715578,"targ","ticket","ticket",207,2.49330091915931
0.174609142738448,11.0618451850615,"targ","urn","urn",208,1.93149930486902
0.834733054328606,4.64158518069202,"targ","urn","urn",209,3.87448457480545
0.747458246543899,4.64158518069202,"targ","urn","urn",210,3.46939112034421
0.985624694498256,3.21895904089613,"targ","urn","urn",211,3.17268552128565
0.985624694498256,3.21895904089613,"targ","urn","urn",212,3.17268552128565
0.985624694498256,7.40320574487849,"targ","urn","urn",213,7.29678240060359
0.197544449009001,17.4944019225967,"targ","urn","urn",214,3.45592198854138
0.272234806406777,14.3362621941213,"targ","ticket","urn",215,3.90282956301343
0.650616737082601,5.99866148619834,"targ","urn","urn",216,3.90282956301343
0.615010529495387,7.7175933135862,"targ","urn","urn",217,4.74640115021871
0.140738291859603,23.9930417001889,"targ","ticket","ticket",218,3.37673970540082
0.826964255792816,4.48070588323342,"targ","urn","urn",219,3.70538360615462
0.826964255792816,0.997143095704343,"targ","urn","urn",220,0.824601698058087
0.386699041118845,2.04664098402172,"targ","ticket","ticket",221,0.79143410603573
0.715130339420144,7.11445887834464,"targ","urn","ticket",222,5.08776539246126
0.491265044081956,4.43698477904074,"targ","ticket","ticket",223,2.17973552306642
0.108639187235989,17.4813064826522,"targ","ticket","ticket",224,1.89915492809856
0.334632770624012,5.67534053690284,"targ","ticket","ticket",225,1.89915492809856
0.263981517148204,5.67534053690284,"targ","urn","urn",226,1.49818500526432
0.42594476393424,3.91161436314318,"targ","ticket","ticket",227,1.6661316565108
0.0899213440716267,1.69345016888149,"targ","ticket","urn",228,0.152277315304147
0.0944476372096688,1.61229353960543,"targ","ticket","ticket",229,0.152277315304147
0.131999216552508,23.0904596883509,"targ","ticket","ticket",230,3.04792258869959
0.733442392746793,5.03439235795393,"targ","ticket","urn",231,3.6924367770439
0.618471737252548,5.26478217193619,"targ","ticket","urn",232,3.25611897613362
0.618471737252548,5.26478217193619,"targ","ticket","ticket",233,3.25611897613362
0.618471737252548,5.26478217193619,"targ","ticket","ticket",234,3.25611897613362
0.618471737252548,1.02893245430426,"targ","ticket","ticket",235,0.636365642529081
0.869116796879098,2.63113793966211,"targ","urn","urn",236,2.2867661782662
0.122874274921864,18.6106178833638,"targ","urn","ticket",237,2.2867661782662
0.713798752520233,2.32309533069083,"targ","urn","urn",238,1.6582225490327
0.772033690242097,3.32813229798289,"targ","urn","urn",239,2.56943025962564
0.120407758479964,16.5493028191568,"targ","urn","ticket",240,1.99266445686082
0.0470543000279252,20.6026525385397,"targ","ticket","urn",241,0.96944339391954
0.170064247807985,22.090462652198,"targ","ticket","urn",242,3.75679791467645
0.170064247807985,26.8755285103573,"targ","urn","urn",243,4.57056654055596
0.367544980719686,13.3227143796053,"targ","ticket","ticket",244,4.8966967997859
0.797362568597829,4.82170421345442,"targ","ticket","ticket",245,3.844646456659
0.744533324148506,2.55071634785278,"targ","urn","urn",246,1.89909332142677
0.670274282305036,6.19813256929634,"targ","urn","urn",247,4.15444885951657
0.18833883779576,13.9541596543196,"targ","ticket","ticket",248,2.62811021171105
0.732535058166832,7.69999411910875,"targ","urn","ticket",249,5.64051563992559
0.432607908034697,13.0384015991525,"targ","urn","ticket",250,5.64051563992559
0.895153821780927,8.03153290416564,"targ","urn","urn",251,7.18945737392315
0.670595735777169,7.03931172316545,"targ","urn","urn",252,4.72053242436099
0.670595735777169,7.03931172316545,"targ","urn","urn",253,4.72053242436099
0.72817674994003,7.03931172316545,"targ","urn","ticket",254,5.12586313238937
0.2494554547593,18.9233481741894,"targ","ticket","urn",255,4.72053242436099
0.451298685511574,9.37964029086645,"targ","ticket","ticket",256,4.23301933383943
0.794077128171921,5.33074078532452,"targ","urn","urn",257,4.23301933383943
0.862797052704594,4.25469399966941,"targ","ticket","urn",258,3.67093744307469
0.805635177146508,4.25469399966941,"targ","urn","ticket",259,3.42773115412785
0.149287217828939,12.0449315230725,"targ","ticket","ticket",260,1.79815431601958
0.961955781206686,3.58958739605664,"targ","urn","urn",261,3.45302434778334
0.204089072569979,10.2296674552693,"targ","urn","urn",262,2.08776334364521
0.777633709472138,2.88765130156164,"targ","urn","urn",263,2.24553499329542
0.100483486366166,20.1754747233851,"targ","urn","ticket",264,2.02730203929818
0.454031972652556,24.8437891602092,"targ","ticket","urn",265,11.279874600574
0.454031972652556,28.5149181228638,"targ","urn","ticket",266,12.94668452535
0.475878220553883,9.76590642845445,"targ","ticket","ticket",267,4.64738217326863
0.640696126079448,7.97198872124316,"targ","urn","urn",268,5.10762229084955
0.850417872926004,8.93617951269225,"targ","urn","urn",269,7.59948677326868
0.191250607539832,15.8189289709898,"targ","ticket","urn",270,3.02537977633125
0.798450817819685,2.9205629603279,"targ","urn","urn",271,2.33192588416769
0.559340710654467,19.1339710890595,"targ","ticket","ticket",272,10.7024089865965
0.633467853763684,19.1339710890595,"targ","ticket","urn",273,12.1207555997629
0.676488418830559,17.9171664471595,"targ","urn","urn",274,12.1207555997629
0.601224404759705,5.11729529628718,"targ","urn","urn",275,3.0766428184899
0.161467459751293,24.6859133066503,"targ","ticket","ticket",276,3.98597171326547
0.459584573001967,14.9704738905748,"targ","ticket","ticket",277,6.8801988506369
0.0921728720422834,74.6445098019803,"targ","urn","urn",278,6.8801988506369
0.68632340664044,14.7913797688006,"targ","urn","urn",279,10.1516701518357
0.222621186298598,24.0203152470582,"targ","ticket","urn",280,5.3474310755664
0.164936026325449,32.4212435251407,"targ","ticket","ticket",281,5.3474310755664
0.983518580673262,5.43704123200789,"targ","urn","urn",282,5.3474310755664
0.164936026325449,32.4212435251407,"targ","ticket","ticket",283,5.3474310755664
0.370647283038124,14.4272771453619,"targ","urn","urn",284,5.3474310755664
0.370647283038124,14.4272771453619,"targ","urn","ticket",285,5.3474310755664
0.169750909868162,55.8098368392322,"targ","ticket","ticket",286,9.47377058305334
0.192231943435036,55.8098368392322,"targ","ticket","ticket",287,10.7284333983978
0.298566245473921,17.91036715178,"targ","ticket","urn",288,5.3474310755664
0.300492965238692,20.7031943085744,"targ","ticket","urn",289,6.22116424769634
0.161373081617057,27.1256981766584,"targ","ticket","ticket",290,4.37735750578155
0.709052918015125,6.1735272425579,"targ","urn","urn",291,4.37735750578155
0.422099560266361,4.98881416436216,"targ","ticket","ticket",292,2.10577626502786
0.739085788200244,7.87031463475194,"targ","urn","urn",293,5.81683769520955
0.739085788200244,9.05965410533588,"targ","urn","urn",294,6.69586159526375
0.174771043946198,23.1330150018427,"targ","ticket","urn",295,4.04298118149513
0.776864625280723,5.20422870333963,"targ","urn","urn",296,4.04298118149513
0.776864625280723,5.20422870333963,"targ","urn","urn",297,4.04298118149513
0.433440097304992,11.7622833771226,"targ","ticket","urn",298,5.09824525150893
0.396809350384865,11.7622833771226,"targ","ticket","ticket",299,4.66738402591873
0.785649787604185,8.52383343921534,"targ","urn","urn",300,6.69674793109298
0.622848984742077,4.90300411473635,"targ","urn","urn",301,3.05383113504977
0.655122342519462,4.66146693044444,"targ","urn","urn",302,3.05383113504977
0.308008781262021,5.28578552779975,"targ","urn","urn",303,1.62806835843003
0.847876106854528,1.33896337946853,"targ","urn","urn",304,1.13527505740456
0.278268213570396,5.28578552779975,"targ","ticket","ticket",305,1.47086609613709
0.278268213570396,8.94175396849635,"targ","urn","urn",306,2.48820590299948
0.278268213570396,10.1903210863401,"targ","ticket","ticket",307,2.83564244440461
0.947857878403738,1.55177915344665,"targ","urn","urn",308,1.47086609613709
0.252482779324055,22.1725471091312,"targ","ticket","ticket",309,5.59818631880699
0.432874278133227,11.895553031066,"targ","ticket","urn",310,5.14927893131822
0.462507501362498,4.34144723779502,"targ","ticket","ticket",311,2.00795191424969
0.201502833282575,9.96488179118487,"targ","urn","urn",312,2.00795191424969
0.201502833282575,13.8111938432895,"targ","urn","urn",313,2.78299469043769
0.853351912228391,3.2612508984369,"targ","urn","urn",314,2.78299469043769
0.764186674379744,3.2612508984369,"targ","ticket","ticket",315,2.49220447839445
0.908042696304619,2.74458953145788,"targ","urn","urn",316,2.49220447839445
0.879717361658679,6.81786429184565,"targ","urn","urn",317,5.99779358696937
0.208761172468194,13.4904101984132,"targ","urn","urn",318,2.81627385009762
0.115122475401362,20.4775386146281,"targ","urn","urn",319,2.35742493544296
0.16799133889596,18.0868018458555,"targ","urn","urn",320,3.03842605843118
0.0831993767060339,28.6141993714754,"targ","ticket","ticket",321,2.38068355264895
0.0831993767060339,23.6388674373065,"targ","urn","urn",322,1.96673903682046
0.654511280794816,5.87674668702159,"targ","urn","urn",323,3.84639700102919
0.260315458878731,19.4046746550947,"targ","ticket","ticket",324,5.05133678723344
0.260315458878731,23.3453361883647,"targ","ticket","ticket",325,6.07715190255239
0.403736437222057,25.8600132424747,"targ","ticket","ticket",326,10.4406296130319
0.506694479612634,8.49256805176954,"targ","urn","urn",327,4.30313734956624
0.499459319980815,3.2678647673815,"targ","ticket","ticket",328,1.63216551450563
0.83222514227964,3.73557956092263,"targ","urn","urn",329,3.10884323158575
0.343791725267301,14.712805636204,"targ","urn","urn",330,5.05814083319303
0.524685950018466,10.493638470582,"targ","urn","urn",331,5.50586467008764
0.454167045978829,10.493638470582,"targ","urn","urn",332,4.76586478575404
0.552569641033188,6.87025013171017,"targ","urn","ticket",333,3.7962916490873
0.552569641033188,6.87025013171017,"targ","ticket","urn",334,3.7962916490873
0.980885844097687,4.05072079555665,"targ","urn","urn",335,3.97329468675364
0.210589056834579,17.1073667787171,"targ","ticket","urn",336,3.60262423485323
0.210589056834579,12.140621475239,"targ","ticket","urn",337,2.55668202585621
0.854989388491958,3.18028748362853,"targ","urn","urn",338,2.71911205085618
0.860139319990197,11.4579535772582,"targ","urn","urn",339,9.85543639842216
0.565442600985989,17.4295965341783,"targ","urn","urn",340,9.85543639842215
0.290829106909824,19.7899218354457,"targ","ticket","urn",341,5.75548529321789
0.334631179460378,17.1952682632677,"targ","ticket","ticket",342,5.75407290007487
0.844170444179326,6.81624539185186,"targ","urn","urn",343,5.75407290007487
0.501339469570667,7.90664132527943,"targ","urn","urn",344,3.9639113681011
0.721247058559091,8.26409465034141,"targ","urn","ticket",345,5.96045395821266
0.78705509016167,8.56676879496855,"targ","urn","ticket",346,6.74251898631815
0.229643241907316,15.9431327277351,"targ","ticket","ticket",347,3.66123268575572
0.229643241907316,15.9431327277351,"targ","ticket","ticket",348,3.66123268575572
0.839645248812454,5.60272632447445,"targ","urn","urn",349,4.70430253874144
0.16710484190844,23.0261504822604,"targ","urn","ticket",350,3.84778123609808
0.351577994646505,12.8082259812715,"targ","ticket","ticket",351,4.50309040547468
0.81744405481236,3.92517537096997,"targ","ticket","ticket",352,3.2086112710953
0.767559857947068,3.33746547079876,"targ","ticket","ticket",353,2.56170452266954
0.767559857947068,3.33746547079876,"targ","ticket","ticket",354,2.56170452266954
0.543868419714272,4.71015493787149,"targ","ticket","ticket",355,2.56170452266954
0.229759631445631,2.69908579673447,"targ","ticket","ticket",356,0.62014095789785
0.543868419714272,5.88626632263208,"targ","urn","ticket",357,3.20135436290725
0.80062208743766,3.9985836178377,"targ","ticket","ticket",358,3.20135436290725
0.0474917055107653,67.4087049196743,"targ","ticket","ticket",359,3.20135436290725
0.305955864721909,14.3340002316269,"targ","ticket","ticket",360,4.38557143579145
0.700470266576326,5.15784182747749,"targ","urn","urn",361,3.61291483985168
0.968446734723159,13.0092992676531,"targ","urn","urn",362,12.598813396795
0.630914099274354,4.51304872691081,"targ","ticket","urn",363,2.8473460725202
0.525819998700172,6.62120275121445,"targ","urn","urn",364,3.48156082203715
0.882511272259322,4.72172506635024,"targ","ticket","ticket",365,4.16697559556348
0.834426810092767,6.90328606534271,"targ","ticket","ticket",366,5.76028697066177
0.834426810092767,10.4015748131972,"targ","ticket","ticket",367,8.67935289131744
0.834426810092767,10.4015748131972,"targ","ticket","urn",368,8.67935289131744
0.834426810092767,7.08666918975754,"targ","urn","urn",369,5.91330676619208
0.751396003110343,7.08666918975754,"targ","ticket","ticket",370,5.32489490454903
0.847928596661435,3.59109006672619,"targ","urn","ticket",371,3.04498796076396
0.847928596661435,3.59109006672619,"targ","ticket","ticket",372,3.04498796076396
0.751773059410003,3.86663699959144,"targ","ticket","ticket",373,2.90683352681077
0.175803839723743,27.9144814912085,"targ","ticket","ticket",374,4.90747303005181
0.210842186852248,8.74932214532426,"targ","ticket","ticket",375,1.84472621459496
0.110274893903401,12.1544798260013,"targ","ticket","ticket",376,1.34033397326332
0.307871481170878,39.2448371025824,"targ","ticket","ticket",377,12.0823661270819
